frame,time_sec,x_pixel,y_pixel,x_mm,y_mm,distance_from_center_mm,current_zone,in_arena,on_feeder,transition_event,tag_type,bee_id,trial_outcome
10037,165.9,1414.0,215.0,501.08,229.0,550.93,Exited,False,False,,auto,R13,Unknown
10047,166.07,1414.0,205.0,501.08,239.98,555.58,Exited,False,False,,auto,R13,Unknown
10057,166.23,1415.0,197.0,502.18,248.76,560.42,Exited,False,False,,auto,R13,Unknown
10067,166.4,1416.0,190.0,503.28,256.45,564.85,Exited,False,False,,auto,R13,Unknown
10077,166.57,1416.0,179.0,503.28,268.52,570.43,Exited,False,False,,auto,R13,Unknown
10087,166.73,1414.0,172.0,501.08,276.2,572.16,Exited,False,False,,auto,R13,Unknown
10097,166.9,1407.0,161.0,493.4,288.28,571.44,Exited,False,False,,auto,R13,Unknown
10107,167.07,1401.0,153.0,486.81,297.06,570.29,Exited,False,False,,auto,R13,Unknown
10117,167.23,1393.0,145.0,478.03,305.84,567.5,Exited,False,False,,auto,R13,Unknown
10127,167.4,1388.0,135.0,472.54,316.82,568.92,Exited,False,False,,auto,R13,Unknown
10137,167.57,1386.0,127.0,470.35,325.6,572.05,Exited,False,False,,auto,R13,Unknown
10147,167.73,1385.0,118.0,469.25,335.48,576.84,Exited,False,False,,auto,R13,Unknown
10157,167.9,1382.0,108.0,465.96,346.46,580.64,Exited,False,False,,auto,R13,Unknown
10167,168.07,1374.0,102.0,457.17,353.04,577.62,Exited,False,False,,auto,R13,Unknown
10177,168.23,1366.0,99.0,448.39,356.34,572.74,Exited,False,False,,auto,R13,Unknown
10187,168.4,1359.0,97.0,440.71,358.53,568.13,Exited,False,False,,auto,R13,Unknown
10197,168.57,1349.0,92.0,429.73,364.02,563.19,Exited,False,False,,auto,R13,Unknown
10207,168.73,1341.0,90.0,420.95,366.22,557.95,Exited,False,False,,auto,R13,Unknown
10217,168.9,1329.0,84.0,407.78,372.8,552.51,Exited,False,False,,auto,R13,Unknown
10227,169.07,1321.0,76.0,399.0,381.58,552.09,Exited,False,False,,auto,R13,Unknown
10237,169.23,1317.0,75.0,394.61,382.68,549.69,Exited,False,False,,auto,R13,Unknown
10247,169.4,1292.8,64.0,368.04,394.76,539.71,Exited,False,False,,help,R13,Unknown
10257,169.57,1284.0,61.0,358.38,398.05,535.61,Exited,False,False,,auto,R13,Unknown
10267,169.73,1281.0,60.0,355.09,399.15,534.23,Exited,False,False,,auto,R13,Unknown
10277,169.9,1266.0,53.0,338.62,406.83,529.32,Exited,False,False,,auto,R13,Unknown
10287,170.07,1290.0,61.0,364.97,398.05,540.04,Exited,False,False,,auto,R13,Unknown
10297,170.23,1291.0,63.0,366.07,395.85,539.17,Exited,False,False,,auto,R13,Unknown
10307,170.4,1288.0,61.0,362.77,398.05,538.56,Exited,False,False,,auto,R13,Unknown
10317,170.57,1312.0,75.0,389.12,382.68,545.76,Exited,False,False,,auto,R13,Unknown
10327,170.73,1287.0,62.0,361.67,396.95,537.01,Exited,False,False,,auto,R13,Unknown
10337,170.9,1288.0,61.0,362.77,398.05,538.56,Exited,False,False,,auto,R13,Unknown
10347,171.07,1305.0,72.0,381.43,385.97,542.65,Exited,False,False,,auto,R13,Unknown
10357,171.23,1315.0,70.0,392.41,388.17,551.96,Exited,False,False,,auto,R13,Unknown
10367,171.4,1290.0,65.0,364.97,393.66,536.81,Exited,False,False,,auto,R13,Unknown
10377,171.57,1293.0,66.0,368.26,392.56,538.26,Exited,False,False,,auto,R13,Unknown
10387,171.73,1293.0,67.0,368.26,391.46,537.46,Exited,False,False,,auto,R13,Unknown
10397,171.9,1290.0,61.0,364.97,398.05,540.04,Exited,False,False,,auto,R13,Unknown
10407,172.07,1289.0,62.0,363.87,396.95,538.49,Exited,False,False,,auto,R13,Unknown
10417,172.23,1291.0,63.0,366.07,395.85,539.17,Exited,False,False,,auto,R13,Unknown
10427,172.4,1293.0,66.0,368.26,392.56,538.26,Exited,False,False,,auto,R13,Unknown
10437,172.57,1291.0,64.0,366.07,394.76,538.36,Exited,False,False,,auto,R13,Unknown
10447,172.73,1289.0,61.0,363.87,398.05,539.3,Exited,False,False,,auto,R13,Unknown
10457,172.9,1295.0,66.0,370.46,392.56,539.76,Exited,False,False,,auto,R13,Unknown
10467,173.07,1290.0,66.0,364.97,392.56,536.01,Exited,False,False,,auto,R13,Unknown
10477,173.23,1293.0,63.0,368.26,395.85,540.66,Exited,False,False,,auto,R13,Unknown
10487,173.4,1291.0,62.0,366.07,396.95,539.98,Exited,False,False,,auto,R13,Unknown
10497,173.57,1284.0,62.0,358.38,396.95,534.8,Exited,False,False,,auto,R13,Unknown
10507,173.73,1291.0,63.0,366.07,395.85,539.17,Exited,False,False,,auto,R13,Unknown
10517,173.9,1283.0,60.0,357.28,399.15,535.7,Exited,False,False,,auto,R13,Unknown
10527,174.07,1284.0,63.0,358.38,395.85,533.98,Exited,False,False,,auto,R13,Unknown
10537,174.23,1304.0,79.0,380.34,378.29,536.43,Exited,False,False,,auto,R13,Unknown
10547,174.4,1290.0,64.0,364.97,394.76,537.62,Exited,False,False,,auto,R13,Unknown
10557,174.57,1290.0,62.0,364.97,396.95,539.23,Exited,False,False,,auto,R13,Unknown
10567,174.73,1289.0,62.0,363.87,396.95,538.49,Exited,False,False,,auto,R13,Unknown
10577,174.9,1303.0,76.0,379.24,381.58,537.98,Exited,False,False,,auto,R13,Unknown
10587,175.07,1292.0,66.0,367.16,392.56,537.51,Exited,False,False,,auto,R13,Unknown
10597,175.23,1292.0,63.0,367.16,395.85,539.92,Exited,False,False,,auto,R13,Unknown
10607,175.4,1316.0,77.0,393.51,380.49,547.37,Exited,False,False,,auto,R13,Unknown
10617,175.57,1291.0,64.0,366.07,394.76,538.36,Exited,False,False,,auto,R13,Unknown
10627,175.73,1284.0,59.0,358.38,400.24,537.25,Exited,False,False,,auto,R13,Unknown
10637,175.9,1292.0,67.0,367.16,391.46,536.7,Exited,False,False,,auto,R13,Unknown
10647,176.07,1285.0,61.0,359.48,398.05,536.35,Exited,False,False,,auto,R13,Unknown
10657,176.23,1291.0,61.0,366.07,398.05,540.78,Exited,False,False,,auto,R13,Unknown
10667,176.4,1288.0,65.0,362.77,393.66,535.32,Exited,False,False,,auto,R13,Unknown
10677,176.57,1293.0,70.0,368.26,388.17,535.06,Exited,False,False,,auto,R13,Unknown
10687,176.73,1288.0,63.0,362.77,395.85,536.94,Exited,False,False,,auto,R13,Unknown
10697,176.9,1286.0,61.0,360.58,398.05,537.08,Exited,False,False,,auto,R13,Unknown
10707,177.07,1287.0,68.0,361.67,390.37,532.16,Exited,False,False,,auto,R13,Unknown
10717,177.23,1284.0,62.0,358.38,396.95,534.8,Exited,False,False,,auto,R13,Unknown
10727,177.4,1293.0,64.0,368.26,394.76,539.86,Exited,False,False,,auto,R13,Unknown
10737,177.57,1287.0,62.0,361.67,396.95,537.01,Exited,False,False,,auto,R13,Unknown
10747,177.73,1284.0,59.0,358.38,400.24,537.25,Exited,False,False,,auto,R13,Unknown
10757,177.9,1289.0,63.0,363.87,395.85,537.68,Exited,False,False,,auto,R13,Unknown
10767,178.07,1283.0,61.0,357.28,398.05,534.88,Exited,False,False,,auto,R13,Unknown
10777,178.23,1297.0,63.0,372.65,395.85,543.66,Exited,False,False,,auto,R13,Unknown
10787,178.4,1296.0,69.0,371.55,389.27,538.13,Exited,False,False,,auto,R13,Unknown
10797,178.57,1279.0,60.0,352.89,399.15,532.78,Exited,False,False,,auto,R13,Unknown
10807,178.73,1290.0,69.0,364.97,389.27,533.6,Exited,False,False,,auto,R13,Unknown
10817,178.9,1289.0,65.0,363.87,393.66,536.07,Exited,False,False,,auto,R13,Unknown
10827,179.07,1286.0,62.0,360.58,396.95,536.27,Exited,False,False,,auto,R13,Unknown
10837,179.23,1292.0,68.0,367.16,390.37,535.9,Exited,False,False,,auto,R13,Unknown
10847,179.4,1285.0,60.0,359.48,399.15,537.16,Exited,False,False,,auto,R13,Unknown
10947,181.07,1111.47,78.93,168.99,378.36,414.39,Outer,True,False,Exited -> Outer,help,R13,Unknown
10957,181.23,1111.0,86.0,168.48,370.61,407.11,Outer,True,False,,auto,R13,Unknown
10967,181.4,1103.0,97.0,159.7,358.53,392.49,Outer,True,False,,auto,R13,Unknown
10977,181.57,1097.0,103.0,153.11,351.95,383.81,Outer,True,False,,auto,R13,Unknown
10987,181.73,1094.0,111.0,149.82,343.16,374.44,Outer,True,False,,auto,R13,Unknown
10997,181.9,1091.0,115.0,146.53,338.77,369.1,Outer,True,False,,auto,R13,Unknown
11007,182.07,1093.0,126.0,148.72,326.7,358.96,Outer,True,False,,auto,R13,Unknown
11017,182.23,1091.0,133.0,146.53,319.01,351.06,Outer,True,False,,auto,R13,Unknown
11027,182.4,1075.0,150.0,128.96,300.35,326.87,Outer,True,False,,auto,R13,Unknown
11037,182.57,1069.0,152.0,122.38,298.16,322.3,Outer,True,False,,auto,R13,Unknown
11047,182.73,1065.0,155.0,117.99,294.87,317.6,Outer,True,False,,auto,R13,Unknown
11057,182.9,1057.0,161.0,109.21,288.28,308.27,Outer,True,False,,auto,R13,Unknown
11067,183.07,1063.0,176.0,115.79,271.81,295.45,Outer,True,False,,auto,R13,Unknown
11077,183.23,1067.0,182.0,120.18,265.23,291.19,Outer,True,False,,auto,R13,Unknown
11087,183.4,1071.0,189.0,124.57,257.54,286.09,Outer,True,False,,auto,R13,Unknown
11097,183.57,1079.0,203.0,133.35,242.18,276.46,Outer,True,False,,auto,R13,Unknown
11107,183.73,1076.0,203.0,130.06,242.18,274.89,Outer,True,False,,auto,R13,Unknown
11117,183.9,1071.0,205.0,124.57,239.98,270.39,Outer,True,False,,auto,R13,Unknown
11127,184.07,1071.0,219.0,124.57,224.61,256.85,Outer,True,False,,auto,R13,Unknown
11137,184.23,1076.0,221.0,130.06,222.42,257.65,Outer,True,False,,auto,R13,Unknown
11147,184.4,1077.0,228.0,131.16,214.73,251.62,Outer,True,False,,auto,R13,Unknown
11157,184.57,1072.0,233.0,125.67,209.25,244.08,Outer,True,False,,auto,R13,Unknown
11167,184.73,1085.0,236.0,139.94,205.95,249.0,Outer,True,False,,auto,R13,Unknown
11177,184.9,1090.0,235.0,145.43,207.05,253.02,Outer,True,False,,auto,R13,Unknown
11187,185.07,1096.0,240.0,152.02,201.56,252.46,Outer,True,False,,auto,R13,Unknown
11197,185.23,1102.0,243.0,158.6,198.27,253.9,Outer,True,False,,auto,R13,Unknown
11207,185.4,1116.0,257.0,173.97,182.9,252.42,Outer,True,False,,auto,R13,Unknown
11217,185.57,1103.0,253.0,159.7,187.29,246.13,Outer,True,False,,auto,R13,Unknown
11227,185.73,1108.0,260.0,165.19,179.61,244.02,Outer,True,False,,auto,R13,Unknown
11237,185.9,1107.0,262.0,164.09,177.41,241.66,Outer,True,False,,auto,R13,Unknown
11247,186.07,1099.0,271.0,155.31,167.53,228.45,Outer,True,False,,auto,R13,Unknown
11257,186.23,1095.0,283.0,150.92,154.36,215.88,Outer,True,False,,auto,R13,Unknown
11267,186.4,1086.0,292.0,141.04,144.48,201.91,Inner,True,False,Outer -> Inner,auto,R13,Unknown
11277,186.57,1082.0,298.0,136.65,137.9,194.13,Inner,True,False,,auto,R13,Unknown
11287,186.73,1076.0,302.0,130.06,133.5,186.39,Inner,True,False,,auto,R13,Unknown
11297,186.9,1079.0,313.0,133.35,121.43,180.36,Inner,True,False,,auto,R13,Unknown
11307,187.07,1074.0,307.0,127.87,128.02,180.94,Inner,True,False,,auto,R13,Unknown
11317,187.23,1071.0,321.0,124.57,112.65,167.95,Inner,True,False,,auto,R13,Unknown
11327,187.4,1071.0,330.0,124.57,102.77,161.49,Inner,True,False,,auto,R13,Unknown
11337,187.57,1059.0,334.0,111.4,98.38,148.62,Inner,True,False,,auto,R13,Unknown
11347,187.73,1062.0,332.0,114.69,100.57,152.54,Inner,True,False,,auto,R13,Unknown
11357,187.9,1055.0,335.0,107.01,97.28,144.62,Inner,True,False,,auto,R13,Unknown
11367,188.07,1046.0,339.0,97.13,92.89,134.4,Inner,True,False,,auto,R13,Unknown
11377,188.23,1027.0,355.0,76.27,75.33,107.2,Inner,True,False,,auto,R13,Unknown
11387,188.4,1022.0,363.0,70.79,66.55,97.15,Inner,True,False,,auto,R13,Unknown
11397,188.57,1017.0,370.0,65.3,58.86,87.91,Inner,True,False,,auto,R13,Unknown
11407,188.73,1029.0,383.0,78.47,44.59,90.25,Inner,True,False,,auto,R13,Unknown
11417,188.9,1028.0,386.0,77.37,41.3,87.7,Inner,True,False,,auto,R13,Unknown
11427,189.07,1011.0,392.0,58.71,34.71,68.21,Inner,True,False,,auto,R13,Unknown
11437,189.23,1002.0,408.0,48.83,17.15,51.76,Inner,True,False,,auto,R13,Unknown
11447,189.4,994.0,415.0,40.05,9.47,41.15,Inner,True,False,,auto,R13,Unknown
11457,189.57,994.0,417.0,40.05,7.27,40.71,Inner,True,False,,auto,R13,Unknown
11467,189.73,993.0,416.0,38.95,8.37,39.84,Inner,True,True,,auto,R13,Unknown
11477,189.9,995.0,417.0,41.15,7.27,41.79,Inner,True,False,,auto,R13,Unknown
11487,190.07,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11497,190.23,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11507,190.4,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11517,190.57,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11527,190.73,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11537,190.9,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11547,191.07,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11557,191.23,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11567,191.4,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11577,191.57,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11587,191.73,995.0,415.0,41.15,9.47,42.22,Inner,True,False,,auto,R13,Unknown
11597,191.9,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11607,192.07,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11617,192.23,996.0,415.0,42.25,9.47,43.29,Inner,True,False,,auto,R13,Unknown
11627,192.4,995.0,415.0,41.15,9.47,42.22,Inner,True,False,,auto,R13,Unknown
11637,192.57,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11647,192.73,995.0,416.0,41.15,8.37,41.99,Inner,True,False,,auto,R13,Unknown
11657,192.9,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11667,193.07,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11677,193.23,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11687,193.4,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11697,193.57,995.0,415.0,41.15,9.47,42.22,Inner,True,False,,auto,R13,Unknown
11707,193.73,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11717,193.9,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11727,194.07,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11737,194.23,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11747,194.4,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11757,194.57,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11767,194.73,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11777,194.9,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11787,195.07,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11797,195.23,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11807,195.4,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11817,195.57,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11827,195.73,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11837,195.9,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11847,196.07,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11857,196.23,996.0,415.0,42.25,9.47,43.29,Inner,True,False,,auto,R13,Unknown
11867,196.4,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11877,196.57,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11887,196.73,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11897,196.9,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11907,197.07,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11917,197.23,996.0,415.0,42.25,9.47,43.29,Inner,True,False,,auto,R13,Unknown
11927,197.4,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11937,197.57,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11947,197.73,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
11957,197.9,996.0,415.0,42.25,9.47,43.29,Inner,True,False,,auto,R13,Unknown
11967,198.07,996.0,415.0,42.25,9.47,43.29,Inner,True,False,,auto,R13,Unknown
11977,198.23,996.0,415.0,42.25,9.47,43.29,Inner,True,False,,auto,R13,Unknown
11987,198.4,995.0,415.0,41.15,9.47,42.22,Inner,True,False,,auto,R13,Unknown
11997,198.57,996.0,415.0,42.25,9.47,43.29,Inner,True,False,,auto,R13,Unknown
12007,198.73,995.0,415.0,41.15,9.47,42.22,Inner,True,False,,auto,R13,Unknown
12017,198.9,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
12027,199.07,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
12037,199.23,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
12047,199.4,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
12057,199.57,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
12067,199.73,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
12077,199.9,996.0,416.0,42.25,8.37,43.07,Inner,True,False,,auto,R13,Unknown
13314,220.52,1032.53,388.27,82.35,38.81,91.04,Inner,True,False,,help,R13,Unknown
13324,220.68,1043.0,395.0,93.84,31.42,98.96,Inner,True,False,,auto,R13,Unknown
13334,220.85,1052.0,401.0,103.72,24.83,106.65,Inner,True,False,,auto,R13,Unknown
13344,221.02,1056.0,404.0,108.11,21.54,110.23,Inner,True,False,,auto,R13,Unknown
13354,221.18,1067.0,410.0,120.18,14.95,121.11,Inner,True,False,,auto,R13,Unknown
13364,221.35,1079.0,416.0,133.35,8.37,133.62,Inner,True,False,,auto,R13,Unknown
13374,221.52,1090.0,423.0,145.43,0.68,145.43,Inner,True,False,,auto,R13,Unknown
13384,221.68,1100.0,427.0,156.41,-3.71,156.45,Inner,True,False,,auto,R13,Unknown
13394,221.85,1108.0,434.0,165.19,-11.39,165.58,Inner,True,False,,auto,R13,Unknown
13404,222.02,1117.0,440.0,175.07,-17.98,175.99,Inner,True,False,,auto,R13,Unknown
13414,222.18,1130.0,451.0,189.34,-30.05,191.71,Inner,True,False,,auto,R13,Unknown
13424,222.35,1140.0,462.0,200.31,-42.13,204.7,Inner,True,False,,auto,R13,Unknown
13434,222.52,1152.0,475.0,213.49,-56.4,220.81,Outer,True,False,Inner -> Outer,auto,R13,Unknown
13444,222.68,1160.0,484.0,222.27,-66.28,231.94,Outer,True,False,,auto,R13,Unknown
13454,222.85,1168.0,492.0,231.05,-75.06,242.93,Outer,True,False,,auto,R13,Unknown
13464,223.02,1175.0,495.0,238.73,-78.35,251.26,Outer,True,False,,auto,R13,Unknown
13474,223.18,1184.0,501.0,248.61,-84.94,262.72,Outer,True,False,,auto,R13,Unknown
13484,223.35,1192.0,505.0,257.39,-89.33,272.45,Outer,True,False,,auto,R13,Unknown
13494,223.52,1201.0,511.0,267.27,-95.91,283.96,Outer,True,False,,auto,R13,Unknown
13504,223.68,1209.0,517.0,276.05,-102.5,294.47,Outer,True,False,,auto,R13,Unknown
13514,223.85,1219.0,519.0,287.03,-104.69,305.53,Outer,True,False,,auto,R13,Unknown
13524,224.02,1232.0,524.0,301.3,-110.18,320.82,Outer,True,False,,auto,R13,Unknown
13534,224.18,1236.0,524.0,305.69,-110.18,324.94,Outer,True,False,,auto,R13,Unknown
13544,224.35,1248.0,526.0,318.86,-112.38,338.09,Outer,True,False,,auto,R13,Unknown
13554,224.52,1261.0,529.0,333.13,-115.67,352.65,Outer,True,False,,auto,R13,Unknown
13564,224.68,1272.0,527.0,345.21,-113.48,363.38,Outer,True,False,,auto,R13,Unknown
13574,224.85,1286.0,527.0,360.58,-113.48,378.01,Outer,True,False,,auto,R13,Unknown
13584,225.02,1297.0,523.0,372.65,-109.09,388.29,Outer,True,False,,auto,R13,Unknown
13594,225.18,1300.0,518.0,375.94,-103.6,389.96,Outer,True,False,,auto,R13,Unknown
13604,225.35,1308.0,513.0,384.73,-98.11,397.04,Outer,True,False,,auto,R13,Unknown
13614,225.52,1316.0,508.0,393.51,-92.62,404.26,Outer,True,False,,auto,R13,Unknown
13624,225.68,1322.0,504.0,400.09,-88.23,409.71,Outer,True,False,,auto,R13,Unknown
13634,225.85,1320.0,494.0,397.9,-77.25,405.33,Outer,True,False,,auto,R13,Unknown
13644,226.02,1325.0,488.0,403.39,-70.67,409.53,Outer,True,False,,auto,R13,Unknown
13654,226.18,1321.0,476.0,399.0,-57.49,403.12,Outer,True,False,,auto,R13,Unknown
