frame,time_sec,x_pixel,y_pixel,x_mm,y_mm,distance_from_center_mm,current_zone,in_arena,on_feeder,transition_event,tag_type,bee_id,trial_outcome
13664,226.35,1319.0,469.0,396.8,-49.81,399.92,Outer,True,False,,auto,R13,Unknown
13674,226.52,1315.0,456.0,392.41,-35.54,394.02,Outer,True,False,,auto,R13,Unknown
13684,226.68,1315.0,449.0,392.41,-27.86,393.4,Outer,True,False,,auto,R13,Unknown
13694,226.85,1317.0,439.0,394.61,-16.88,394.97,Outer,True,False,,auto,R13,Unknown
13704,227.02,1326.0,439.0,404.48,-16.88,404.84,Outer,True,False,,auto,R13,Unknown
13714,227.18,1329.0,439.0,407.78,-16.88,408.13,Outer,True,False,,auto,R13,Unknown
13724,227.35,1331.0,441.0,409.97,-19.07,410.42,Outer,True,False,,auto,R13,Unknown
13734,227.52,1333.0,444.0,412.17,-22.37,412.78,Outer,True,False,,auto,R13,Unknown
13744,227.68,1343.0,444.0,423.15,-22.37,423.74,Exited,False,False,Outer -> Exited,auto,R13,Unknown
13754,227.85,1345.0,445.0,425.34,-23.47,425.99,Exited,False,False,,auto,R13,Unknown
13764,228.02,1338.0,452.0,417.66,-31.15,418.82,Outer,True,False,Exited -> Outer,auto,R13,Unknown
13774,228.18,1334.0,446.0,413.27,-24.56,414.0,Outer,True,False,,auto,R13,Unknown
13784,228.35,1331.0,433.0,409.97,-10.29,410.1,Outer,True,False,,auto,R13,Unknown
13794,228.52,1325.0,423.0,403.39,0.68,403.39,Outer,True,False,,auto,R13,Unknown
13804,228.68,1322.0,420.0,400.09,3.98,400.11,Outer,True,False,,auto,R13,Unknown
13814,228.85,1319.0,419.0,396.8,5.07,396.83,Outer,True,False,,auto,R13,Unknown
13824,229.02,1316.0,418.0,393.51,6.17,393.56,Outer,True,False,,auto,R13,Unknown
13834,229.18,1308.0,412.0,384.73,12.76,384.94,Outer,True,False,,auto,R13,Unknown
13844,229.35,1293.0,410.0,368.26,14.95,368.56,Outer,True,False,,auto,R13,Unknown
13854,229.52,1285.0,406.0,359.48,19.34,360.0,Outer,True,False,,auto,R13,Unknown
13864,229.68,1275.0,404.0,348.5,21.54,349.17,Outer,True,False,,auto,R13,Unknown
13874,229.85,1255.0,399.0,326.55,27.03,327.67,Outer,True,False,,auto,R13,Unknown
13884,230.02,1247.0,396.0,317.77,30.32,319.21,Outer,True,False,,auto,R13,Unknown
13894,230.18,1238.0,391.0,307.89,35.81,309.96,Outer,True,False,,auto,R13,Unknown
13904,230.35,1230.0,383.0,299.11,44.59,302.41,Outer,True,False,,auto,R13,Unknown
13914,230.52,1219.0,383.0,287.03,44.59,290.47,Outer,True,False,,auto,R13,Unknown
13924,230.68,1213.0,388.0,280.45,39.1,283.16,Outer,True,False,,auto,R13,Unknown
13934,230.85,1201.0,387.0,267.27,40.2,270.28,Outer,True,False,,auto,R13,Unknown
13944,231.02,1193.0,393.0,258.49,33.61,260.67,Outer,True,False,,auto,R13,Unknown
13954,231.18,1193.0,395.0,258.49,31.42,260.39,Outer,True,False,,auto,R13,Unknown
13964,231.35,1185.0,398.0,249.71,28.13,251.29,Outer,True,False,,auto,R13,Unknown
13974,231.52,1177.0,400.0,240.93,25.93,242.32,Outer,True,False,,auto,R13,Unknown
13984,231.68,1167.0,399.0,229.95,27.03,231.53,Outer,True,False,,auto,R13,Unknown
13994,231.85,1161.0,393.0,223.37,33.61,225.88,Outer,True,False,,auto,R13,Unknown
14004,232.02,1149.0,389.0,210.19,38.01,213.6,Outer,True,False,,auto,R13,Unknown
14014,232.18,1139.0,383.0,199.22,44.59,204.15,Inner,True,False,Outer -> Inner,auto,R13,Unknown
14024,232.35,1130.0,380.0,189.34,47.88,195.3,Inner,True,False,,auto,R13,Unknown
14034,232.52,1122.0,379.0,180.56,48.98,187.08,Inner,True,False,,auto,R13,Unknown
14044,232.68,1112.0,379.0,169.58,48.98,176.51,Inner,True,False,,auto,R13,Unknown
14054,232.85,1103.0,378.0,159.7,50.08,167.37,Inner,True,False,,auto,R13,Unknown
14064,233.02,1093.0,377.0,148.72,51.18,157.28,Inner,True,False,,auto,R13,Unknown
14074,233.18,1097.0,371.0,153.11,57.76,163.65,Inner,True,False,,auto,R13,Unknown
14084,233.35,1082.0,373.0,136.65,55.57,147.51,Inner,True,False,,auto,R13,Unknown
14094,233.52,1078.0,376.0,132.26,52.28,142.21,Inner,True,False,,auto,R13,Unknown
14104,233.68,1058.0,376.0,110.3,52.28,122.06,Inner,True,False,,auto,R13,Unknown
14114,233.85,1047.0,382.0,98.23,45.69,108.33,Inner,True,False,,auto,R13,Unknown
14124,234.02,1045.0,388.0,96.03,39.1,103.69,Inner,True,False,,auto,R13,Unknown
14134,234.18,1035.0,392.0,85.06,34.71,91.87,Inner,True,False,,auto,R13,Unknown
14144,234.35,1022.0,392.0,70.79,34.71,78.84,Inner,True,False,,auto,R13,Unknown
14154,234.52,1017.0,392.0,65.3,34.71,73.95,Inner,True,False,,auto,R13,Unknown
14164,234.68,1006.0,414.0,53.22,10.56,54.26,Inner,True,False,,auto,R13,Unknown
14174,234.85,990.0,430.0,35.66,-7.0,36.34,Inner,True,True,,auto,R13,Unknown
14184,235.02,988.0,430.0,33.46,-7.0,34.19,Inner,True,True,,auto,R13,Unknown
14194,235.18,986.0,432.0,31.27,-9.2,32.59,Inner,True,True,,auto,R13,Unknown
14204,235.35,992.0,426.0,37.86,-2.61,37.95,Inner,True,True,,auto,R13,Unknown
14214,235.52,988.0,432.0,33.46,-9.2,34.7,Inner,True,True,,auto,R13,Unknown
14224,235.68,994.0,421.0,40.05,2.88,40.15,Inner,True,False,,auto,R13,Unknown
14234,235.85,1024.0,422.4,72.98,1.34,72.99,Inner,True,False,,help,R13,Unknown
14244,236.02,1024.0,432.0,72.98,-9.2,73.56,Inner,True,False,,auto,R13,Unknown
14254,236.18,1020.0,451.0,68.59,-30.05,74.89,Inner,True,False,,auto,R13,Unknown
14264,236.35,1022.0,448.0,70.79,-26.76,75.67,Inner,True,False,,auto,R13,Unknown
14274,236.52,1015.0,452.0,63.1,-31.15,70.37,Inner,True,False,,auto,R13,Unknown
14284,236.68,1008.0,453.0,55.42,-32.25,64.12,Inner,True,False,,auto,R13,Unknown
14294,236.85,986.0,445.0,31.27,-23.47,39.09,Inner,True,True,,auto,R13,Unknown
14304,237.02,985.0,443.0,30.17,-21.27,36.92,Inner,True,True,,auto,R13,Unknown
14314,237.18,986.0,443.0,31.27,-21.27,37.82,Inner,True,True,,auto,R13,Unknown
14324,237.35,984.0,443.0,29.07,-21.27,36.02,Inner,True,True,,auto,R13,Unknown
14334,237.52,986.0,443.0,31.27,-21.27,37.82,Inner,True,True,,auto,R13,Unknown
14344,237.68,986.0,442.0,31.27,-20.17,37.21,Inner,True,True,,auto,R13,Unknown
14354,237.85,987.0,442.0,32.37,-20.17,38.14,Inner,True,True,,auto,R13,Unknown
14364,238.02,986.0,443.0,31.27,-21.27,37.82,Inner,True,True,,auto,R13,Unknown
14374,238.18,986.0,442.0,31.27,-20.17,37.21,Inner,True,True,,auto,R13,Unknown
14384,238.35,985.0,443.0,30.17,-21.27,36.92,Inner,True,True,,auto,R13,Unknown
14394,238.52,986.0,443.0,31.27,-21.27,37.82,Inner,True,True,,auto,R13,Unknown
14404,238.68,934.4,473.6,-25.37,-54.86,60.44,Inner,True,False,,help,R13,Unknown
14414,238.85,922.0,469.0,-38.98,-49.81,63.25,Inner,True,False,,auto,R13,Unknown
14424,239.02,916.0,472.0,-45.57,-53.1,69.98,Inner,True,False,,auto,R13,Unknown
14434,239.18,911.0,470.0,-51.06,-50.91,72.1,Inner,True,False,,auto,R13,Unknown
14444,239.35,901.0,476.0,-62.03,-57.49,84.58,Inner,True,False,,auto,R13,Unknown
14454,239.52,889.0,474.0,-75.21,-55.3,93.35,Inner,True,False,,auto,R13,Unknown
14464,239.68,874.0,478.0,-91.67,-59.69,109.39,Inner,True,False,,auto,R13,Unknown
14474,239.85,863.0,475.0,-103.75,-56.4,118.08,Inner,True,False,,auto,R13,Unknown
14484,240.02,851.0,473.0,-116.92,-54.2,128.87,Inner,True,False,,auto,R13,Unknown
14494,240.18,835.0,473.0,-134.48,-54.2,144.99,Inner,True,False,,auto,R13,Unknown
14504,240.35,826.0,471.0,-144.36,-52.01,153.44,Inner,True,False,,auto,R13,Unknown
14514,240.52,812.0,472.0,-159.73,-53.1,168.33,Inner,True,False,,auto,R13,Unknown
14524,240.68,798.0,471.0,-175.1,-52.01,182.66,Inner,True,False,,auto,R13,Unknown
14534,240.85,790.0,472.0,-183.88,-53.1,191.39,Inner,True,False,,auto,R13,Unknown
14544,241.02,775.0,475.0,-200.34,-56.4,208.13,Inner,True,False,,auto,R13,Unknown
14554,241.18,763.0,474.0,-213.52,-55.3,220.56,Outer,True,False,Inner -> Outer,auto,R13,Unknown
14564,241.35,752.0,473.0,-225.59,-54.2,232.01,Outer,True,False,,auto,R13,Unknown
14574,241.52,742.0,477.0,-236.57,-58.59,243.72,Outer,True,False,,auto,R13,Unknown
14584,241.68,733.0,484.0,-246.45,-66.28,255.2,Outer,True,False,,auto,R13,Unknown
14594,241.85,722.0,491.0,-258.52,-73.96,268.89,Outer,True,False,,auto,R13,Unknown
14604,242.02,715.0,497.0,-266.21,-80.55,278.12,Outer,True,False,,auto,R13,Unknown
14614,242.18,706.0,505.0,-276.09,-89.33,290.18,Outer,True,False,,auto,R13,Unknown
14624,242.35,696.0,512.0,-287.06,-97.01,303.01,Outer,True,False,,auto,R13,Unknown
14634,242.52,700.0,524.0,-282.67,-110.18,303.39,Outer,True,False,,auto,R13,Unknown
14644,242.68,694.0,531.0,-289.26,-117.87,312.35,Outer,True,False,,auto,R13,Unknown
14654,242.85,693.0,541.0,-290.36,-128.84,317.66,Outer,True,False,,auto,R13,Unknown
14664,243.02,694.0,551.0,-289.26,-139.82,321.28,Outer,True,False,,auto,R13,Unknown
14674,243.18,693.0,564.0,-290.36,-154.09,328.71,Outer,True,False,,auto,R13,Unknown
14684,243.35,692.0,574.0,-291.45,-165.07,334.95,Outer,True,False,,auto,R13,Unknown
14694,243.52,694.0,583.0,-289.26,-174.95,338.05,Outer,True,False,,auto,R13,Unknown
14704,243.68,687.0,598.0,-296.94,-191.41,353.29,Outer,True,False,,auto,R13,Unknown
14714,243.85,699.0,603.0,-283.77,-196.9,345.39,Outer,True,False,,auto,R13,Unknown
14724,244.02,702.0,612.0,-280.48,-206.78,348.46,Outer,True,False,,auto,R13,Unknown
14734,244.18,707.0,624.0,-274.99,-219.95,352.13,Outer,True,False,,auto,R13,Unknown
14744,244.35,707.0,628.0,-274.99,-224.34,354.89,Outer,True,False,,auto,R13,Unknown
14754,244.52,715.0,642.0,-266.21,-239.71,358.23,Outer,True,False,,auto,R13,Unknown
14764,244.68,719.0,650.0,-261.82,-248.49,360.96,Outer,True,False,,auto,R13,Unknown
14774,244.85,734.0,663.0,-245.35,-262.76,359.5,Outer,True,False,,auto,R13,Unknown
14784,245.02,730.0,666.0,-249.74,-266.06,364.91,Outer,True,False,,auto,R13,Unknown
14794,245.18,737.0,672.0,-242.06,-272.64,364.59,Outer,True,False,,auto,R13,Unknown
14804,245.35,749.0,685.0,-228.88,-286.91,367.02,Outer,True,False,,auto,R13,Unknown
14814,245.52,755.0,688.0,-222.3,-290.2,365.56,Outer,True,False,,auto,R13,Unknown
14824,245.68,758.0,691.0,-219.01,-293.5,366.2,Outer,True,False,,auto,R13,Unknown
14834,245.85,762.0,700.0,-214.61,-303.38,371.61,Outer,True,False,,auto,R13,Unknown
14844,246.02,774.0,706.0,-201.44,-309.96,369.67,Outer,True,False,,auto,R13,Unknown
14854,246.18,785.0,713.0,-189.37,-317.65,369.81,Outer,True,False,,auto,R13,Unknown
14864,246.35,792.0,711.0,-181.68,-315.45,364.03,Outer,True,False,,auto,R13,Unknown
14874,246.52,803.0,725.0,-169.61,-330.82,371.76,Outer,True,False,,auto,R13,Unknown
14884,246.68,810.0,733.0,-161.92,-339.6,376.23,Outer,True,False,,auto,R13,Unknown
14894,246.85,815.0,740.0,-156.44,-347.28,380.89,Outer,True,False,,auto,R13,Unknown
14904,247.02,823.0,742.0,-147.65,-349.48,379.39,Outer,True,False,,auto,R13,Unknown
14914,247.18,833.0,744.0,-136.68,-351.68,377.3,Outer,True,False,,auto,R13,Unknown
14924,247.35,848.0,748.0,-120.21,-356.07,375.81,Outer,True,False,,auto,R13,Unknown
14934,247.52,852.0,751.0,-115.82,-359.36,377.56,Outer,True,False,,auto,R13,Unknown
14944,247.68,861.0,753.0,-105.94,-361.55,376.76,Outer,True,False,,auto,R13,Unknown
14954,247.85,876.0,756.0,-89.48,-364.85,375.66,Outer,True,False,,auto,R13,Unknown
14964,248.02,884.0,757.0,-80.7,-365.95,374.74,Outer,True,False,,auto,R13,Unknown
14974,248.18,894.0,764.0,-69.72,-373.63,380.08,Outer,True,False,,auto,R13,Unknown
14984,248.35,898.0,771.0,-65.33,-381.31,386.87,Outer,True,False,,auto,R13,Unknown
14994,248.52,909.0,780.0,-53.25,-391.19,394.8,Outer,True,False,,auto,R13,Unknown
15004,248.68,915.0,788.0,-46.67,-399.97,402.69,Outer,True,False,,auto,R13,Unknown
15014,248.85,924.0,797.0,-36.79,-409.85,411.5,Outer,True,False,,auto,R13,Unknown
15024,249.02,926.0,799.0,-34.59,-412.05,413.5,Outer,True,False,,auto,R13,Unknown
15034,249.18,937.0,804.0,-22.52,-417.54,418.14,Outer,True,False,,auto,R13,Unknown
15044,249.35,948.0,811.0,-10.44,-425.22,425.35,Exited,False,False,Outer -> Exited,auto,R13,Unknown
15054,249.52,953.0,818.0,-4.95,-432.91,432.93,Exited,False,False,,auto,R13,Unknown
15064,249.68,963.0,822.0,6.02,-437.3,437.34,Exited,False,False,,auto,R13,Unknown
15074,249.85,967.0,824.0,10.41,-439.49,439.61,Exited,False,False,,auto,R13,Unknown
15084,250.02,978.0,830.0,22.49,-446.08,446.64,Exited,False,False,,auto,R13,Unknown
15094,250.18,987.0,831.0,32.37,-447.18,448.34,Exited,False,False,,auto,R13,Unknown
15104,250.35,1000.0,832.0,46.64,-448.27,450.69,Exited,False,False,,auto,R13,Unknown
15114,250.52,1010.0,834.0,57.61,-450.47,454.14,Exited,False,False,,auto,R13,Unknown
15124,250.68,1021.0,835.0,69.69,-451.57,456.91,Exited,False,False,,auto,R13,Unknown
15134,250.85,1025.0,847.0,74.08,-464.74,470.61,Exited,False,False,,auto,R13,Unknown
15144,251.02,1032.0,849.0,81.76,-466.93,474.04,Exited,False,False,,auto,R13,Unknown
15154,251.18,1041.0,853.0,91.64,-471.32,480.15,Exited,False,False,,auto,R13,Unknown
15164,251.35,1050.0,856.0,101.52,-474.62,485.35,Exited,False,False,,auto,R13,Unknown
15174,251.52,1059.0,859.0,111.4,-477.91,490.72,Exited,False,False,,auto,R13,Unknown
15184,251.68,1072.0,861.0,125.67,-480.11,496.28,Exited,False,False,,auto,R13,Unknown
15194,251.85,1078.0,862.0,132.26,-481.2,499.05,Exited,False,False,,auto,R13,Unknown
15204,252.02,1090.0,862.0,145.43,-481.2,502.7,Exited,False,False,,auto,R13,Unknown
15214,252.18,1098.0,862.0,154.21,-481.2,505.31,Exited,False,False,,auto,R13,Unknown
15224,252.35,1110.0,860.0,167.38,-479.01,507.41,Exited,False,False,,auto,R13,Unknown
15234,252.52,1119.0,860.0,177.26,-479.01,510.76,Exited,False,False,,auto,R13,Unknown
15244,252.68,1129.0,860.0,188.24,-479.01,514.67,Exited,False,False,,auto,R13,Unknown
15254,252.85,1138.0,860.0,198.12,-479.01,518.36,Exited,False,False,,auto,R13,Unknown
15264,253.02,1149.0,861.0,210.19,-480.11,524.1,Exited,False,False,,auto,R13,Unknown
15274,253.18,1159.0,858.0,221.17,-476.81,525.61,Exited,False,False,,auto,R13,Unknown
15284,253.35,1167.0,855.0,229.95,-473.52,526.4,Exited,False,False,,auto,R13,Unknown
15294,253.52,1180.0,851.0,244.22,-469.13,528.89,Exited,False,False,,auto,R13,Unknown
15304,253.68,1188.0,850.0,253.0,-468.03,532.04,Exited,False,False,,auto,R13,Unknown
15314,253.85,1199.0,848.0,265.08,-465.84,535.98,Exited,False,False,,auto,R13,Unknown
15324,254.02,1205.0,846.0,271.66,-463.64,537.37,Exited,False,False,,auto,R13,Unknown
15334,254.18,1216.0,845.0,283.74,-462.54,542.64,Exited,False,False,,auto,R13,Unknown
15344,254.35,1224.0,842.0,292.52,-459.25,544.5,Exited,False,False,,auto,R13,Unknown
15354,254.52,1234.0,838.0,303.5,-454.86,546.82,Exited,False,False,,auto,R13,Unknown
15364,254.68,1242.0,833.0,312.28,-449.37,547.22,Exited,False,False,,auto,R13,Unknown
15374,254.85,1251.0,831.0,322.16,-447.18,551.14,Exited,False,False,,auto,R13,Unknown
15384,255.02,1263.0,830.0,335.33,-446.08,558.06,Exited,False,False,,auto,R13,Unknown
15394,255.18,1271.0,828.0,344.11,-443.88,561.64,Exited,False,False,,auto,R13,Unknown
15404,255.35,1279.0,826.0,352.89,-441.69,565.35,Exited,False,False,,auto,R13,Unknown
15414,255.52,1289.0,822.0,363.87,-437.3,568.88,Exited,False,False,,auto,R13,Unknown
15424,255.68,1298.0,817.0,373.75,-431.81,571.09,Exited,False,False,,auto,R13,Unknown
15434,255.85,1306.0,812.0,382.53,-426.32,572.78,Exited,False,False,,auto,R13,Unknown
15444,256.02,1311.0,808.0,388.02,-421.93,573.22,Exited,False,False,,auto,R13,Unknown
15454,256.18,1320.0,800.0,397.9,-413.15,573.6,Exited,False,False,,auto,R13,Unknown
15464,256.35,1326.0,798.0,404.48,-410.95,576.62,Exited,False,False,,auto,R13,Unknown
15474,256.52,1333.0,789.0,412.17,-401.07,575.1,Exited,False,False,,auto,R13,Unknown
15484,256.68,1339.0,779.0,418.75,-390.09,572.3,Exited,False,False,,auto,R13,Unknown
15494,256.85,1343.0,771.0,423.15,-381.31,569.61,Exited,False,False,,auto,R13,Unknown
15504,257.02,1349.0,764.0,429.73,-373.63,569.45,Exited,False,False,,auto,R13,Unknown
15514,257.18,1353.0,756.0,434.12,-364.85,567.08,Exited,False,False,,auto,R13,Unknown
15524,257.35,1357.0,746.0,438.51,-353.87,563.49,Exited,False,False,,auto,R13,Unknown
15534,257.52,1358.0,739.0,439.61,-346.19,559.56,Exited,False,False,,auto,R13,Unknown
15544,257.68,1362.0,730.0,444.0,-336.31,556.99,Exited,False,False,,auto,R13,Unknown
15554,257.85,1367.0,722.0,449.49,-327.53,556.16,Exited,False,False,,auto,R13,Unknown
15564,258.02,1370.0,712.0,452.78,-316.55,552.46,Exited,False,False,,auto,R13,Unknown
15574,258.18,1376.0,705.0,459.37,-308.87,553.55,Exited,False,False,,auto,R13,Unknown
15584,258.35,1382.0,698.0,465.96,-301.18,554.82,Exited,False,False,,auto,R13,Unknown
15594,258.52,1386.0,689.0,470.35,-291.3,553.25,Exited,False,False,,auto,R13,Unknown
15604,258.68,1388.0,679.0,472.54,-280.33,549.43,Exited,False,False,,auto,R13,Unknown
15614,258.85,1390.0,670.0,474.74,-270.45,546.37,Exited,False,False,,auto,R13,Unknown
15624,259.02,1395.0,663.0,480.23,-262.76,547.41,Exited,False,False,,auto,R13,Unknown
15634,259.18,1397.0,648.0,482.42,-246.3,541.66,Exited,False,False,,auto,R13,Unknown
15644,259.35,1397.0,647.0,482.42,-245.2,541.16,Exited,False,False,,auto,R13,Unknown
15654,259.52,1397.0,648.0,482.42,-246.3,541.66,Exited,False,False,,auto,R13,Unknown
15664,259.68,1399.0,649.0,484.62,-247.39,544.11,Exited,False,False,,auto,R13,Unknown
15674,259.85,1402.0,648.0,487.91,-246.3,546.55,Exited,False,False,,auto,R13,Unknown
15684,260.02,1380.0,652.0,463.76,-250.69,527.18,Exited,False,False,,auto,R13,Unknown
15694,260.18,1374.0,673.0,457.17,-273.74,532.86,Exited,False,False,,auto,R13,Unknown
15704,260.35,1381.0,651.0,464.86,-249.59,527.63,Exited,False,False,,auto,R13,Unknown
15714,260.52,1379.0,653.0,462.66,-251.79,526.74,Exited,False,False,,auto,R13,Unknown
15724,260.68,1373.0,675.0,456.08,-275.93,533.05,Exited,False,False,,auto,R13,Unknown
15734,260.85,1376.0,667.0,459.37,-267.15,531.4,Exited,False,False,,auto,R13,Unknown
15744,261.02,1373.0,670.0,456.08,-270.45,530.23,Exited,False,False,,auto,R13,Unknown
15754,261.18,1377.0,663.0,460.47,-262.76,530.16,Exited,False,False,,auto,R13,Unknown
15764,261.35,1382.0,649.0,465.96,-247.39,527.56,Exited,False,False,,auto,R13,Unknown
15774,261.52,1377.0,656.0,460.47,-255.08,526.4,Exited,False,False,,auto,R13,Unknown
15784,261.68,1374.0,665.0,457.17,-264.96,528.4,Exited,False,False,,auto,R13,Unknown
15794,261.85,1371.0,673.0,453.88,-273.74,530.04,Exited,False,False,,auto,R13,Unknown
15804,262.02,1372.0,675.0,454.98,-275.93,532.11,Exited,False,False,,auto,R13,Unknown
15814,262.18,1373.0,673.0,456.08,-273.74,531.92,Exited,False,False,,auto,R13,Unknown
15824,262.35,1368.0,679.0,450.59,-280.33,530.67,Exited,False,False,,auto,R13,Unknown
15834,262.52,1378.0,656.0,461.56,-255.08,527.36,Exited,False,False,,auto,R13,Unknown
15844,262.68,1379.0,658.0,462.66,-257.27,529.38,Exited,False,False,,auto,R13,Unknown
15854,262.85,1376.0,661.0,459.37,-260.57,528.12,Exited,False,False,,auto,R13,Unknown
15864,263.02,1375.0,658.0,458.27,-257.27,525.55,Exited,False,False,,auto,R13,Unknown
15874,263.18,1371.0,671.0,453.88,-271.54,528.91,Exited,False,False,,auto,R13,Unknown
15884,263.35,1379.0,655.0,462.66,-253.98,527.79,Exited,False,False,,auto,R13,Unknown
15894,263.52,1374.0,671.0,457.17,-271.54,531.74,Exited,False,False,,auto,R13,Unknown
15904,263.68,1377.0,662.0,460.47,-261.66,529.62,Exited,False,False,,auto,R13,Unknown
15914,263.85,1375.0,669.0,458.27,-269.35,531.57,Exited,False,False,,auto,R13,Unknown
15924,264.02,1380.27,669.87,464.05,-270.3,537.04,Exited,False,False,,analysis_end,R13,Unknown
